Brand,Name,Pace,Arch support,Weight lab Weight brand,Lightweight,Drop lab Drop brand,Strike pattern,Size,Midsole softness,Toebox durability,Heel padding durability,Outsole durability,Breathability,Width / fit,Toebox width,Stiffness,Torsional rigidity,Heel counter stiffness,Plate,Rocker,Heel lab Heel brand,Forefoot lab Forefoot brand,Widths available,Orthotic friendly,Season,Removable insole,Ranking,Popularity,Gender,Terrain,Pace_norm,Pace_lists,pace_competition,pace_daily_running,pace_tempo,arch_neutral,arch_stability,Strike_norm,Strike_lists,-,strike_forefoot,strike_heel,strike_mid,fit_category,fit_large,fit_small,fit_true,fit_missing,midsole_soft,midsole_balanced,midsole_firm,toebox_bad,toebox_decent,toebox_good,heelpad_bad,heelpad_decent,heelpad_good,outsole_bad,outsole_decent,outsole_good,breath_breathable,breath_moderate,breath_warm,width_narrow,width_medium,width_wide,toeboxwidth_narrow,toeboxwidth_medium,toeboxwidth_wide,stiff_flexible,stiff_moderate,stiff_stiff,torsion_flexible,torsion_moderate,torsion_stiff,heelcounter_flexible,heelcounter_moderate,heelcounter_stiff,widthavail_norm,widthavail_list,widthavail_narrow,widthavail_normal,widthavail_wide,widthavail_xwide,season_norm,season_list,season_all,season_summer,season_winter,weight_lab_oz,weight_lab_g,weight_brand_oz,weight_brand_g,drop_lab_mm,drop_brand_mm,heel_lab_mm,heel_brand_mm,forefoot_lab_mm,forefoot_brand_mm
Brooks,Hyperion GTS 2,Daily Runningtempo,Stability,7.8 oz / 220g 7.6 oz / 215g,1,10.7 mm 8.0 mm,Heel,True To Size,Balanced,Decent,Good,Good,Moderate,Medium,Medium,Moderate,Stiff,Moderate,0,0,33.0 mm 34.0 mm,22.3 mm 26.0 mm,Normal,1,All Seasons,1,#103 Top 29%,#177 Top 49%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,0,1,Heel,['Heel'],0,0,1,0,true,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,7.8,220,7.6,215.0,10.7,8.0,33.0,34.0,22.3,26.0
Brooks,Hyperion Max 2,Tempo,Neutral,9.2 oz / 262g 9.2 oz / 261g,0,6.8 mm 6.0 mm,Mid/Forefoot,True To Size,Balanced,Decent,Decent,Good,Moderate,Medium,Medium,Stiff,Stiff,Moderate,0,1,33.2 mm 37.0 mm,26.4 mm 31.0 mm,Normal,1,All Seasons,1,#250 Top 39%,#102 Top 16%,,,Tempo,['Tempo'],0,0,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,9.2,262,9.2,261.0,6.8,6.0,33.2,37.0,26.4,31.0
Brooks,Hyperion Max 3,Daily Runningtempo,Neutral,10 oz / 283g 9.9 oz / 281g,0,10.6 mm 6.0 mm,Heel,True To Size,Soft,Good,Decent,Good,Moderate,Medium,Medium,Moderate,Stiff,Moderate,0,1,45.6 mm 46.0 mm,35.0 mm 40.0 mm,Normal,1,All Seasons,1,#308 Bottom 15%,#43 Top 12%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,10.0,283,9.9,281.0,10.6,6.0,45.6,46.0,35.0,40.0
Brooks,Hyperion Tempo,Tempo,Neutral,7 oz / 198g 7 oz / 199g,1,9.0 mm 8.0 mm,Heelmid/Forefoot,True To Size,Balanced,Good,Decent,Good,Moderate,Medium,Medium,Flexible,Flexible,Moderate,0,0,28.7 mm 28.0 mm,19.7 mm 20.0 mm,Normal,1,All Seasons,1,#94 Top 26%,#171 Top 47%,,,Tempo,['Tempo'],0,0,1,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,7.0,198,7.0,199.0,9.0,8.0,28.7,28.0,19.7,20.0
Under Armour,Infinite Elite,Daily Running,Neutral,11.1 oz / 315g 11.6 oz / 329g,0,8.1 mm 8.0 mm,Heelmid/Forefoot,True To Size,Soft,Good,Decent,Good,Warm,Medium,Medium,Stiff,Stiff,Stiff,0,1,39.9 mm 40.0 mm,31.8 mm 32.0 mm,Normal,1,All Seasons,1,#236 Top 37%,#513 Bottom 20%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,11.1,315,11.6,329.0,8.1,8.0,39.9,40.0,31.8,32.0
Under Armour,Infinite Elite 2,Daily Running,Neutral,10.2 oz / 288g 10.2 oz / 290g,0,7.0 mm 8.0 mm,Mid/Forefoot,Half Size Small,Soft,Decent,Good,Good,Moderate,Medium,Medium,Stiff,Stiff,Moderate,0,0,40.1 mm 36.0 mm,33.1 mm 28.0 mm,Normal,1,All Seasons,1,#62 Top 17%,#251 Bottom 31%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,small,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,10.2,288,10.2,290.0,7.0,8.0,40.1,36.0,33.1,28.0
Under Armour,Infinite Pro,Daily Running,Neutral,10.8 oz / 305g 10.8 oz / 306g,0,8.3 mm 8.0 mm,Heelmid/Forefoot,-,Soft,Decent,Decent,Good,Moderate,Medium,Medium,Stiff,Stiff,Stiff,0,0,41.3 mm,33.0 mm,Normal,1,All Seasons,1,#215 Bottom 41%,#276 Bottom 24%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,10.8,305,10.8,306.0,8.3,8.0,41.3,,33.0,
Nike,InfinityRN 4,Daily Running,Neutral,11.1 oz / 316g 11.1 oz / 316g,0,9.8 mm 9.0 mm,Heelmid/Forefoot,Half Size Small,Soft,Good,Decent,Good,Moderate,Medium,Medium,Moderate,Moderate,Flexible,0,0,34.2 mm 39.0 mm,24.4 mm 30.0 mm,Normalwidex-Wide,1,All Seasons,1,#197 Bottom 46%,#191 Bottom 47%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,small,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,Normal|Wide|X-Wide,"['Normal', 'Wide', 'X-Wide']",0,1,1,1,All,['All'],1,0,0,11.1,316,11.1,316.0,9.8,9.0,34.2,39.0,24.4,30.0
Nike,Interact Run,Daily Running,Neutral,8.5 oz / 241g 9.2 oz / 260g,1,9.3 mm 10.0 mm,Heelmid/Forefoot,True To Size,Balanced,Good,Good,Decent,Breathable,Medium,Medium,Moderate,Moderate,Moderate,0,0,29.7 mm 30.0 mm,20.4 mm 20.0 mm,Normal,1,Summerall Seasons,1,#122 Top 34%,#114 Top 32%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,Normal,['Normal'],0,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,8.5,241,9.2,260.0,9.3,10.0,29.7,30.0,20.4,20.0
Nike,Invincible 3,Daily Running,Neutral,10 oz / 284g 10 oz / 284g,0,9.6 mm 9.0 mm,Heelmid/Forefoot,True To Size,Soft,-,-,-,Moderate,Narrow,-,Moderate,Stiff,Moderate,0,0,35.2 mm 40.0 mm,25.6 mm 31.0 mm,Normalwidex-Wide,1,All Seasons,1,#293 Bottom 19%,#30 Top 9%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Normal|Wide|X-Wide,"['Normal', 'Wide', 'X-Wide']",0,1,1,1,All,['All'],1,0,0,10.0,284,10.0,284.0,9.6,9.0,35.2,40.0,25.6,31.0
Nobull,Journey,Daily Running,Neutral,9.4 oz / 266g 7.6 oz / 215g,0,9.4 mm 10.0 mm,Heelmid/Forefoot,-,Soft,-,-,-,Breathable,Narrow,-,Stiff,Moderate,Flexible,0,0,35.2 mm 35.0 mm,25.8 mm 25.0 mm,Normal,1,Summerall Seasons,1,#129 Top 36%,#340 Bottom 6%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,Normal,['Normal'],0,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,9.4,266,7.6,215.0,9.4,10.0,35.2,35.0,25.8,25.0
Nike,Journey Run,Daily Running,Neutral,10.5 oz / 298g 10.8 oz / 305g,0,8.6 mm 10.0 mm,Heelmid/Forefoot,True To Size,Balanced,Decent,Decent,Decent,Moderate,Medium,Narrow,Moderate,Stiff,Stiff,0,0,33.0 mm 34.0 mm,24.4 mm 24.0 mm,Normal,1,All Seasons,1,#291 Bottom 20%,#106 Top 29%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,10.5,298,10.8,305.0,8.6,10.0,33.0,34.0,24.4,24.0
Hoka,Kawana 2,Daily Running,Neutral,10.5 oz / 298g 11.1 oz / 314g,0,5.2 mm 5.0 mm,Mid/Forefoot,True To Size,Balanced,Decent,Good,Good,Moderate,Narrow,Narrow,Stiff,Moderate,Stiff,0,0,33.2 mm 30.0 mm,28.0 mm 25.0 mm,Normal,1,All Seasons,1,#224 Bottom 38%,#56 Top 16%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,10.5,298,11.1,314.0,5.2,5.0,33.2,30.0,28.0,25.0
Saucony,Kinvara 12,Tempo,Neutral,7.7 oz / 218g 7.5 oz / 213g,1,4.6 mm 4.0 mm,Mid/Forefoot,True To Size,-,-,-,-,-,Medium,-,-,Flexible,-,0,0,26.1 mm 28.5 mm,21.5 mm 24.5 mm,Normal,1,-,1,#114 Top 18%,#540 Bottom 16%,,,Tempo,['Tempo'],0,0,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Normal,['Normal'],0,1,0,0,,,0,0,0,7.7,218,7.5,213.0,4.6,4.0,26.1,28.5,21.5,24.5
Saucony,Kinvara 13,Tempo,Neutral,7.2 oz / 204g 7.2 oz / 204g,1,4.5 mm 4.0 mm,Mid/Forefoot,Slightly Small,Balanced,-,-,-,-,Narrow,-,Moderate,Flexible,Moderate,0,0,26.9 mm 28.5 mm,22.4 mm 24.5 mm,Normalwide,1,-,1,#162 Top 26%,#439 Bottom 31%,,,Tempo,['Tempo'],0,0,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,small,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,,,0,0,0,7.2,204,7.2,204.0,4.5,4.0,26.9,28.5,22.4,24.5
Saucony,Kinvara 14,Tempo,Neutral,6.8 oz / 194g 6.8 oz / 194g,1,4.1 mm 4.0 mm,Mid/Forefoot,True To Size,Balanced,Bad,-,-,Breathable,Medium,Narrow,Flexible,Flexible,Moderate,0,0,30.3 mm 31.0 mm,26.2 mm 27.0 mm,Normalwide,1,Summerall Seasons,1,#512 Bottom 20%,#358 Bottom 44%,,,Tempo,['Tempo'],0,0,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,Summer|All,"['Summer', 'All']",1,1,0,6.8,194,6.8,194.0,4.1,4.0,30.3,31.0,26.2,27.0
Saucony,Kinvara 15,Daily Runningtempo,Neutral,6.8 oz / 194g 6.7 oz / 190g,1,4.4 mm 4.0 mm,Mid/Forefoot,Slightly Small,Balanced,Bad,Good,Good,Breathable,Medium,Medium,Flexible,Flexible,Flexible,0,0,27.9 mm 30.0 mm,23.5 mm 26.0 mm,Normalwide,1,Summerall Seasons,1,#243 Bottom 33%,#149 Top 41%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,small,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,Summer|All,"['Summer', 'All']",1,1,0,6.8,194,6.7,190.0,4.4,4.0,27.9,30.0,23.5,26.0
Saucony,Kinvara Pro,Daily Runningtempo,Neutral,9.9 oz / 281g 9.5 oz / 269g,0,10.3 mm 8.0 mm,Heel,True To Size,Balanced,Good,Good,Good,Warm,Medium,Narrow,Stiff,Stiff,Moderate,Carbon plate,0,45.6 mm 42.0 mm,35.3 mm 34.0 mm,Normalwide,1,All Seasons,1,#72 Top 20%,#213 Bottom 41%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,9.9,281,9.5,269.0,10.3,8.0,45.6,42.0,35.3,34.0
Brooks,Launch 10,Daily Runningtempo,Neutral,8.1 oz / 230g 8.2 oz / 232g,1,10.0 mm 10.0 mm,Heelmid/Forefoot,True To Size,Soft,Decent,Good,Good,Moderate,Medium,Medium,Moderate,Moderate,Moderate,0,0,33.8 mm 34.0 mm,23.8 mm 24.0 mm,Normal,1,All Seasons,1,#338 Bottom 47%,#280 Top 44%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,8.1,230,8.2,232.0,10.0,10.0,33.8,34.0,23.8,24.0
Brooks,Launch 11,Daily Runningtempo,Neutral,8.4 oz / 237g 7.7 oz / 218g,1,9.5 mm 8.0 mm,Heelmid/Forefoot,True To Size,Balanced,Decent,Bad,Good,Moderate,Medium,Medium,Moderate,Stiff,Stiff,0,0,33.5 mm 35.5 mm,24.0 mm 27.5 mm,Normalwide,1,All Seasons,1,#249 Bottom 31%,#103 Top 29%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,8.4,237,7.7,218.0,9.5,8.0,33.5,35.5,24.0,27.5
Brooks,Launch 8,Daily Runningtempo,Neutral,8.5 oz / 240g 8.8 oz / 249g,1,9.6 mm 10.0 mm,Heelmid/Forefoot,True To Size,-,-,-,-,-,Narrow,-,-,Moderate,-,0,0,30.5 mm 26.0 mm,20.9 mm 16.0 mm,Normal,1,-,1,#69 Top 11%,#411 Bottom 36%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Normal,['Normal'],0,1,0,0,,,0,0,0,8.5,240,8.8,249.0,9.6,10.0,30.5,26.0,20.9,16.0
Brooks,Launch GTS 10,Daily Runningtempo,Stability,8.5 oz / 241g 8.4 oz / 238g,1,12.2 mm 10.0 mm,Heel,True To Size,Soft,Decent,Good,Good,Moderate,Medium,Medium,Stiff,Stiff,Moderate,0,0,35.4 mm 34.0 mm,23.2 mm 24.0 mm,Normalwide,1,All Seasons,1,#239 Bottom 34%,#295 Bottom 19%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,0,1,Heel,['Heel'],0,0,1,0,true,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,8.5,241,8.4,238.0,12.2,10.0,35.4,34.0,23.2,24.0
Brooks,Launch GTS 9,Daily Runningtempo,Stability,8.6 oz / 245g 8.7 oz / 246g,1,10.4 mm 10.0 mm,Heel,True To Size,Balanced,Decent,Good,Good,Warm,Narrow,Medium,Stiff,Stiff,Stiff,0,0,33.8 mm 36.0 mm,23.4 mm 26.0 mm,Normal,1,All Seasons,1,#306 Top 48%,#566 Bottom 12%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,0,1,Heel,['Heel'],0,0,1,0,true,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,8.6,245,8.7,246.0,10.4,10.0,33.8,36.0,23.4,26.0
Brooks,Levitate 5,Daily Running,Neutral,10.7 oz / 304g 11 oz / 311g,0,9.1 mm 8.0 mm,Heelmid/Forefoot,-,-,-,-,-,-,Medium,-,Stiff,Moderate,Stiff,0,0,31.4 mm 29.0 mm,22.3 mm 21.0 mm,Normal,1,-,1,#285 Top 45%,#495 Bottom 23%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,Normal,['Normal'],0,1,0,0,,,0,0,0,10.7,304,11.0,311.0,9.1,8.0,31.4,29.0,22.3,21.0
Brooks,Levitate 6,Daily Running,Neutral,10.7 oz / 304g 10.9 oz / 309g,0,7.7 mm 8.0 mm,Mid/Forefoot,True To Size,Soft,Good,Good,Good,Breathable,Narrow,Medium,Stiff,Moderate,Moderate,0,0,34.3 mm 32.5 mm,26.6 mm 24.5 mm,Normal,1,Summerall Seasons,1,#71 Top 20%,#256 Bottom 30%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,Normal,['Normal'],0,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,10.7,304,10.9,309.0,7.7,8.0,34.3,32.5,26.6,24.5
Brooks,Levitate Stealthfit 5,Daily Running,Neutral,10.1 oz / 285g 9.8 oz / 278g,0,9.5 mm 8.0 mm,Heelmid/Forefoot,-,Soft,Good,Good,Good,Warm,Narrow,Wide,Stiff,Flexible,Moderate,0,0,28.0 mm 29.0 mm,18.5 mm 21.0 mm,Normal,1,Winter,1,#496 Bottom 23%,#589 Bottom 8%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,Normal,['Normal'],0,1,0,0,Winter,['Winter'],0,0,1,10.1,285,9.8,278.0,9.5,8.0,28.0,29.0,18.5,21.0
Brooks,Levitate Stealthfit 6,Daily Running,Neutral,9.9 oz / 281g 9.9 oz / 280g,0,7.5 mm 8.0 mm,Mid/Forefoot,-,Balanced,Good,Good,Good,Warm,Narrow,Medium,Stiff,Moderate,Moderate,0,0,32.9 mm 33.0 mm,25.4 mm 25.0 mm,Normal,1,All Seasons,1,#266 Bottom 27%,#277 Bottom 24%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,9.9,281,9.9,280.0,7.5,8.0,32.9,33.0,25.4,25.0
Reebok,Lite 3,Daily Running,Neutral,8.7 oz / 248g 10.2 oz / 289g,1,13.4 mm,Heel,True To Size,Balanced,-,-,-,Warm,Medium,-,Stiff,Flexible,Flexible,0,0,32.7 mm,19.3 mm,Normal,0,All Seasons,0,#305 Bottom 16%,#355 Bottom 3%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,8.7,248,10.2,289.0,13.4,,32.7,,19.3,
Hoka,Mach 4,Daily Runningtempo,Neutral,7.9 oz / 223g 8.2 oz / 232g,1,4.9 mm 5.0 mm,Mid/Forefoot,True To Size,-,-,-,-,-,Narrow,-,-,Moderate,-,0,1,30.6 mm 29.0 mm,25.7 mm 24.0 mm,Normal,1,-,1,#48 Top 8%,#209 Top 33%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Normal,['Normal'],0,1,0,0,,,0,0,0,7.9,223,8.2,232.0,4.9,5.0,30.6,29.0,25.7,24.0
Hoka,Mach 5,Daily Runningtempo,Neutral,7.9 oz / 225g 8.2 oz / 232g,1,5.7 mm 5.0 mm,Mid/Forefoot,True To Size,Soft,-,-,-,Moderate,Narrow,-,Flexible,Flexible,Moderate,0,1,30.7 mm 29.0 mm,25.0 mm 24.0 mm,Normalwide,1,All Seasons,1,#121 Top 19%,#134 Top 21%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,7.9,225,8.2,232.0,5.7,5.0,30.7,29.0,25.0,24.0
Hoka,Mach 6,Daily Running,Neutral,8.2 oz / 232g 8.3 oz / 235g,1,9.6 mm 5.0 mm,Heelmid/Forefoot,True To Size,Balanced,Decent,Bad,Good,Breathable,Medium,Narrow,Moderate,Stiff,Stiff,0,1,36.0 mm 37.0 mm,26.4 mm 32.0 mm,Normalwide,1,Summerall Seasons,1,#153 Top 42%,#13 Top 4%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,Summer|All,"['Summer', 'All']",1,1,0,8.2,232,8.3,235.0,9.6,5.0,36.0,37.0,26.4,32.0
Hoka,Mach X 3,Daily Runningtempo,Neutral,9.3 oz / 264g 8.9 oz / 252g,0,9.5 mm 5.0 mm,Heelmid/Forefoot,-,Soft,Decent,Good,Good,Moderate,Narrow,Narrow,Stiff,Stiff,Flexible,0,1,42.9 mm 44.0 mm,33.4 mm 39.0 mm,Normalwide,1,All Seasons,1,#351 Bottom 4%,#73 Top 20%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,9.3,264,8.9,252.0,9.5,5.0,42.9,44.0,33.4,39.0
Asics,Magic Speed,Tempo,Neutral,8.2 oz / 233g 7.9 oz / 224g,1,8.3 mm 5.0 mm,Heelmid/Forefoot,True To Size,Balanced,-,-,-,Breathable,Narrow,-,Stiff,Stiff,Flexible,Carbon plate,1,32.5 mm 29.0 mm,24.2 mm 24.0 mm,Narrownormal,0,Summerall Seasons,0,#122 Top 19%,#273 Top 43%,,,Tempo,['Tempo'],0,0,1,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,Narrow|Normal,"['Narrow', 'Normal']",1,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,8.2,233,7.9,224.0,8.3,5.0,32.5,29.0,24.2,24.0
